start,h,actual_mw,forecast_mw,snaive_daily_mw,copy_yesterday_mw
2025-11-25 17:30:00,28,36278.0,34545.23107931266,34826.0,34826.0
2025-11-25 17:30:00,29,37559.0,36030.00810390747,36866.0,36866.0
2025-11-25 17:30:00,30,38604.0,37119.529253262,37970.0,37970.0
2025-11-25 17:30:00,31,38328.0,37205.032414405716,37942.0,37942.0
2025-11-25 17:30:00,32,38845.0,37550.87021018764,38145.0,38145.0
2025-11-25 17:30:00,33,38341.0,37344.439027099215,37338.0,37338.0
2025-11-25 17:30:00,34,37473.0,37069.23649249067,36359.0,36359.0
2025-11-25 17:30:00,35,37172.0,36764.047627088425,35728.0,35728.0
2025-11-25 17:30:00,36,37300.0,36800.92132864398,35233.0,35233.0
2025-11-25 17:30:00,37,36819.0,36353.79470383441,34769.0,34769.0
2025-11-25 17:30:00,38,36583.0,36631.53231536879,35143.0,35143.0
2025-11-25 17:30:00,39,36669.0,36702.37896855556,35243.0,35243.0
2025-11-25 17:30:00,40,36673.0,36847.48555273212,36008.0,36008.0
2025-11-25 17:30:00,41,36986.0,37096.59874515465,36366.0,36366.0
2025-11-25 17:30:00,42,37702.0,37262.27681885136,36868.0,36868.0
2025-11-25 17:30:00,43,38319.0,37521.69211510994,37217.0,37217.0
2025-11-25 17:30:00,44,38807.0,38574.04951263662,38212.0,38212.0
2025-11-25 17:30:00,45,39844.0,38848.223081646975,38922.0,38922.0
2025-11-25 17:30:00,46,40955.0,40824.57034141319,40817.0,40817.0
2025-11-25 17:30:00,47,42004.0,41798.54989488974,42032.0,42032.0
2025-11-25 17:30:00,48,41570.0,41927.664864142534,42560.0,42560.0
